episode_num,character,line
52,Rick,"You don't get to say that, you're not her! You're a thing I built to torture myself.  This whole fucking timeline is cursed. I gotta get out of here."
52,Diane,Because you want to move on.
52,Rick,"Because I don't! And  I have to. I came back on accident. The guy I'm looking for, he's... he's not findable, Diane.  I live with a version of Beth now."
52,Diane,Sounds like a version of nice.
52,Rick,We have grandkids. That's who Summer is. She's going to get me out of here.  She reminds me of you.
52,Diane,Oh really? Is she dead too?
52,Rick,"Bye, Diane."
52,Diane,"You're not honestly going to fly into that rift without coordinates, are you? Don't give up on us, Rick. I don't make the rules. Haunters gonna haunt."
52,Diane,"Baby, are you killing yourself?"
52,Rick,I'm more embracing the win-win of risking my life.
52,Morty,Where's Mom and Summer?
52,Original Jerry,"Oh, they're gone. Sorry, Morty."
52,Morty,Gone gone?
52,Original Jerry,"We spent a long time in that ice. A gentle mutant licked us out, but Beth got sick and Summer... didn't thaw right."
52,Original Jerry,"With no one left to blame, I finally had to deal with myself. Buried my grief at Barnes & Noble. ""Four Agreements"", ""Eat Pray Love"", Frank Miller's ""The Dark Knight Returns"". Learned to accept things for what they are."
52,Original Jerry,"In a few of these, the whole brain is still intact. Makes you wonder if some people were still in there,  just trapped in the horror. Anyway, it's awesome protein."
52,Morty,"I'm so sorry, Dad. But my real, original Dad beat the apocalypse. I-I-I guess we all underestimated you. Hey, w-what's that game we always try to play as a family, y—the one we never finished?"
52,Original Jerry,Downbeat.
52,Morty,Yes! Let's play Downbeat. I-I bet I can find it! We can finish now!
52,Original Jerry,"Yeah, you should totally do that."
52,Morty,"Hey, yeah, cool, I-I got it! We'll play Downbeat and we'll-we'll camp here tonight and then rebuild the house.  You know, we got food, fresh water, and we've got family."
52,Morty,The fuck?
52,Original Jerry,"Morty. I wrote this note in advance in case you're wondering how I left so fast. My plan is to wait for you to turn your back, them I'm going to grab all your shit and split. Depending on how long you were out of the room, you'll probably be thinking I can't be that far away and you'll want to foll—"
52,Original Jerry,"Morty, wrote this fast 'cause had to set trap. Thought you'd have cooler shit. See other note. Bye."
52,Morty,Motherfu—
52,Morty,"Whoa, whoa! Slow down! Slow down!"
52,Morty,Not cool! Oh!
52,Morty,"What the hell, Dad?"
52,Original Jerry,"Don't take it personal, Morty. That's one of the Four Agreements. I don't remember the other three, but I know Commissioner Gordon was cool with Batman moving on."
52,Morty,Batman doesn't abandon people!
52,Original Jerry,You abandoned us.
52,Morty,"I deserve that. But, you know, it... it improved you."
52,Original Jerry,"Oh, am I cool enough for you now? Well, that was easy, it only cost me fucking everything!"
52,Morty,"Whoa, hey, I-I—"
52,Original Jerry,"You came back and talked about us like we weren't people, Morty! Then you bailed and left us to freeze!"
52,Morty,I-I was apologizing for that earlier—
52,Original Jerry,"Your mom and sister died, Morty!  And I moved on. From caring. And that is the best deal you will ever get. So take it."
52,Morty,"Please don't go! I-if Rick comes back, we ca-we can find you a new reality. A new Mom, a new Summer, a... job!"
52,Original Jerry,"Oh, you don't get it, kid. Except for this conversation, my life is perfect. Rick was always right.  Everyone needs to let go."
52,Morty,"Aww, you came back. I guess we really did form a bond."
52,Morty,"Ow! Hey, stop it! Get away from me!  No! Help!"
52,Summer,"Alright, pin dropped, Grandpa!"
52,Summer,Come and get us.
52,Rick,"Come on, come on, come on!"
52,Diane,"Baby? Something to keep in mind—if you were pulled home by whatever happened, it's likely our target was, as well. It's also likely he's having as much trouble leaving as you are."
52,Rick,He's trapped.
52,Summer,Grandpa!
52,Rick,"Oh, fuck yes!"
52,Summer,Grandpa—Grandpa?
52,Rick,"Summer! Gold star, always believed in you. N-now the hard part."
52,Summer,Hard part?
52,Rick,"Way worse things than me can see that beacon, too. Hunker down and protect it while I grab Morty. Rick out! Try to survive!"
52,Summer,"Oh, shit.  Domestic Mom should hide, maybe?"
52,Home Beth,"""Domestic Mom?"""
52,Summer,"I mean, she's the cool space one."
52,Space Beth,"Look, I'm not looking to get caught in whatever this is. You guys can both hide maybe, hash it out."
52,Home Beth,"Oh, quit talking down. I'm you with the patience to do laundry."
52,Summer,"Mom, stop being jealous of our bond!"
52,Home Beth,She ran from our choices. I have to parent them.
52,Space Beth,It's not like I didn't care. That's what the clone was for. Aah!
52,Summer,Moms!
52,Rick,Morty!
52,Morty,Rick? I knew it! I knew you wouldn't leave me!
52,Morty,Ow! The fuck?
52,Rick,"Morty, did you see another Rick here? Nondescript haircut, sci-fi jacket?  Eh, of course you didn't see him, you'd be dead. Or you'd be a bomb. Do you feel bomby? Nah, you woulda blown up by now."
52,Morty,"Wasn't the Rick here dead? Th-th-that's why you pick places, right?"
52,Rick,"Uh, well, your Rick, uh, yeah, not dead, more like, not around. When I met you, I was sorta hoping he might turn up one day— You son of a bitch! I got you!"
52,Morty,W-w-where are we going?
52,Rick,"To kill your grandpa, little buddy."
52,Morty,"Wait, what?"
52,Morty,I don't understand. My original Rick killed your family? And you were just waiting for him to come back?
52,Rick,"Seems like you understand fine, Morty. That was A+ re-piping.  We're here."
52,Rick,"This guy, Morty, he hates being found but loves building elaborate shit. Like-like-like playing a ton of Minecraft but all on a private server."
52,Morty,Am I in a fucking K-hole right now? What is going on?
52,Rick Prime,"Whoa-ho-ho, you found me!"
52,Rick Prime,"I shoot the first monitor, too. Listen, I'm not here. Or am I?"
52,Rick Prime,"There's the clone you found! Or maybe it's me, all naked! Just a lil' Keyser Soze. I mean, why would I admit it's not?"
52,Rick Prime,"Oh-hoho, yeah! Look at him! Look at him go! Look at him dance! O-or me. Again, it might be me, like a ""Saw"" thing. I'm very sneaky. Here's a bunch of killbots to deal with while ya wrestle with that."
52,Rick Prime,"Obviously, I don't know who I'm talking to here."
52,Rick Prime,It's all prerecorded.
52,Rick Prime,"But if you got this far, you probably think you're real special. Tell you what..."
52,Rick Prime,"Oop! There he goes! Maybe that actually was me! If you follow him down there, we can do a big fight. Fifty percent chance I'm not lying."
52,Space Beth,"We're in trouble, asshole! I shouldn't have to beg."
52,Morty,"Wait, my moms are in trouble?"
52,Rick,Those versions of them are.
52,Morty,"W-we gotta save them! Rick, this is an obvious trap. If you go down there he's just gonna kill you."
52,Rick,Good!
52,Morty,What?
52,Rick,Now what?
52,Morty,"If you don't care if you die, why do you care if I die?"
52,Rick,Knock it off! Get out of here! You did this last season! You're like a suicide bomber!
52,Morty,Takes one to know one.
52,Rick,"Yeah, well, you get it from him, not me."
52,Morty,"I don't know him. You're my grandpa, Rick. Rick and Morty. A hundred years."
52,Rick Prime,"This place totally might go up, by the way. Here's a bunch of countdowns. One of them's probably accurate."
52,Space Beth,"Ah, fucking stupid 5th-dimensional stomach juices."
52,Home Beth,"Sorry for the sitcom fight, and maybe getting us digested."
52,Space Beth,You've got incredible timing.
52,Home Beth,"Oh, don't be a bitch. I'm parenting. Makes sense you don't recognize it. You've been out of practice for a while."
52,Space Beth,"Good! I'm glad that they have you! I don't want to be ""Space Mom."""
52,Home Beth,You've made that clear. Just don't let Summer mistake your rejection of her for good taste.
52,Space Beth,I'm not trying to. It's all her!
52,Summer,Jesus! It'd be cool if you were around more. I don't wanna get married. I'm 17. My affection is the wind. Don't try to compete for it.  I could hear every word of that through the helmets. Thank fuck I only had to kill most of them.
52,Home Beth,"Jesus, that ship really has sailed."
52,Space Beast,And now... we feast!
52,Rick,This emergency was oversold to me.
52,Summer,Grandpa!
52,Home Beth & Space Beth,Morty!
52,Morty,Moms!
52,Morty,"Wait, i-if they had to wear helmets—"
52,Rick,I do childproofing stuff while you're asleep.
52,Morty,Why don't you childproof Dad?
52,Home Beth,"Ah, great reminder."
52,Rick,Wait!
52,Home Beth,Time to get Jerry.
52,Rick,Ugh.
52,Alternate Beth,Maybe I wouldn't be so uptight if I wasn't married to an unemployed receptacle of human fear!
52,Alternate Summer,"Get a job, Dad, it's been a decade."
52,Alternate Rick,"Whoof. Pretty brutal, Jer. I-I know a good alligator park if you wanna kill yourself."
52,Alternate Morty,I got expelled today.
52,Alternate Beth,"What the hell, Morty?!"
52,Alternate Rick,"Oh, no, you got expelled. Whoa, what a horrible thing."
52,Alternate Beth,You are so fucking dumb!
52,Alternate Rick,"Too bad, Morty."
52,Home Beth,"Hi, hon."
52,Rick,"Whoof, some real Season 2 vibes in there, you know what I'm sayin'?"
52,Jerry,"You know, never thought I'd say this, but I think I'm glad we spent that time divorced."
52,Jerry,"Eh, one second."
52,Alternate Rick,I'll build a fucking swing set in the backyard!
52,Alternate Beth,What the hell Morty?
52,Jerry,"You know, I may technically be from here. But I'm a goddamn interdimensional traveller now, and all of you——can kiss my sci-fi ass."
52,Home Beth,It gets me every time.
52,Morty,"Wow, what an amazing joke I just told. A-and also, what an adventure. You know, I guess it doesn't matter where we're from if we're together, huh? Good-good final moral thing."
52,Summer,This is everyone's original dimension now.
52,Rick,"Great wrap-ups, kids."
52,Season 2 Jerry,"Ugh, you're back."
52,Rick,"Oh shit, Season 2 Jerry!"
52,Season 2 Jerry,"Look, before you bust my balls, can someone help with the shower? It's colder than Beth on her anniversary. Also...  Look what I found in Rick's room!"
52,Mr. Frundles,"Mmm, I'm Mr. Frundles!"
52,Season 2 Jerry,"I don't care how cute he is, we agreed! No Boogens in the house!"
52,Rick,"Wait, Season 2 Jerry! Don't!"
52,Mr. Frundles,Nyaah!
52,Morty,Oh!
52,Summer,Mr. Frundles!
52,Rick,Everybody in the car.
52,Mr. Frundles ,"Mmm, I'm Mr. Frundles!"
52,Jerry,"Wait, but I thought he was Mr. Frundles."
52,Rick,Everybody in the car! Now!
52,Many species of Mr. Frundles,"Mmm, I'm Mr. Frundles!"
52,Beth,What the fuck Dad?! Why would you bring that thing into our house?
52,Rick,"It was cute! Fuck we gotta find a new timeline now! You know how hard that shit is without portals? We gotta do the thing with the Rift and the beacon again! The whole fucking episode all over again! Car, fabricate some vomit bags."
52,Space Beth,Can't we just go back and fix it?
52,Mr. Frundles ,"Mmm, I'm Mr. Frundles!"
52,Summer,I can't believe portal travel's broken.
52,Rick,I'll get to it when I get to it.
52,Morty,"Lift with your knees, Mom."
52,Home Beth,How many times have you done this?
52,Jerry,"Oh, God."
52,Home Beth,And you swear they die of natural causes?
52,Rick,"Mm-hmm, yep."
52,Space Beth,The exact same as our old timeline? Even my stuff?
52,Rick,"Bit of a rush job, actually, so they do say ""parmesan"" weird."
52,Morty,How do they say—
52,Rick,Par-mees-ian.
52,Summer,Boo.
52,Jerry,Jesus Christ.
52,Rick,I could've left you guys! You think the concept of family matters to me? I'm not even your Rick!
52,Summer,Uh-huh.
52,Jerry,"""I'm Denial Rick!"""
52,Home Beth,"See you inside, Dad."
52,Home Beth,Sorry I was such a Dance Mom about Summer. She's your daughter too.
52,Space Beth,"No, boundaries are good. But, uh, speaking of, maybe I've put up too many. Is it okay if I come around sometimes?"
52,Home Beth,That could be nice.
52,Space Beth,That's a cute outfit.
52,Home Beth,The one we always wear?
52,Rick,"Yes, Morty?"
52,Morty,"You promise I'm not, you know, bait? T-to make that Rick come back?"
52,Rick,"What? M-Morty, for you to be bait, the guy'd have to value something. He truly does not give a shit.  He's the real deal."
52,Morty,Parmeee...san...
52,Rick,Par-meee-sian. Par-meee-sian.
52,Morty,Par...par-meee-sian.
52,Rick,Par-me-sian.
52,Morty,Gross.
52,Rick,Yeah.
52,Morty,I hate it.
52,Original Jerry,Hello? Morty? That one big Rat?
