episode_num,season,Line_num,character,line
27,3,82,Toxic Rick,"While you were flapping your parasitic turd holster, I discovered the toxic equivalent of electricity, Morty. What do you think about that?"
27,3,83,Toxic Morty,Uh I th-I think my voice is annoying.
27,3,84,Toxic Rick,"It is, and it’s your best quality."
27,3,85,Toxic Morty,So true.
27,3,86,Mr. Goldenfold,"Now, who can tell me the common denominator of these two factions? You don’t know or y’all just bored?"
27,3,87,Morty,"Hey, listen, you know, wh-If we’re all bored over here, wouldn’t the common denominator be you?"
27,3,88,Mr. Goldenfold,"Damn, Morty. That’s hilarious. Normally I would come down on any kind of disruption, but it seems to represent a positive change for your character. Class dismissed!"
27,3,89,Off screen student,"Awesome, Morty!"
27,3,90,Student with glasses,"You done good, Morty."
27,3,91,Off screen student 2,Oh yeah!
27,3,92,Female student,"Thanks for the advice, Morty."
27,3,93,Morty,You got it.
27,3,94,Female student 2,"I did it, Morty!"
27,3,95,Morty,I knew you could.
27,3,96,Mitch,"Hey, Morty, remember yesterday when I couldn’t play the trombone? Well, check this out!"
27,3,97,Morty,"Just like I told you, Mitch. The music was in your heart the whole time."
27,3,98,Female student looking into her mirror,Stupid hat Wish I had the courage to just be myself.
27,3,99,Female Student,There you are.
27,3,100,Bully,"You might have all these idiots fooled, but I know you’re still the same pathetic loser hiding behind a confident facade. I know that because I’m doing the same thing, brother. I’m not alone anymore!"
27,3,101,Jessica,"Hey, Morty. Word around school is you’ve become super healthy."
27,3,102,Morty,"I don’t know about all that. I do, however, know that I have a pretty bad case of haven’t taken you to dinner-itis. Might be fatal. Hahaha!"
27,3,103,Rick,
27,3,104,Morty,"Happy to help, Rick."
27,3,105,Rick,"I hate to bug you with this, but after our morning hike I started receiving very faint, highly unusual transmissions on my sub ether phone. Listen."
27,3,106,Morty,"It’s a bad phone. Chuck it. I downgraded to a clamshell for emergencies only. You know, if if if something’s worth saying, I-it’s worth eye contact."
27,3,107,Rick,"Uh, I-I-I traced the source of the call back to the spa we went to, Morty. I thought I could hear a voice in there, so I enhanced it, a-and listen."
27,3,108,Toxic Rick,"Hey, asshole!"
27,3,109,Toxic Morty,"Oh, man!"
27,3,110,Toxic Rick,Remember us?
27,3,111,Toxic Morty,"Oh, I don’t like confrontation!"
27,3,112,Toxic Rick,"You fucked us, you pieces of garbage! That’s right, you’re fucking garbage, not us. I’m a fucking genius and a god. You really think this thing can hold me? I’m gonna rip your throat..."
27,3,113,Rick,"Morty, what if the toxic parts of us have their own identities, their own will to live?"
27,3,114,Rick,W-What if mine shares my intelligence and devised a way to reach out to us?
27,3,115,Morty,"Sounds like he’s in a lot of pain. Lot. O. Pain. But, you know, you shouldn’t have to deal with that, man. You know, l-let’s work off your trauma with some urban spin yoga. It’s amazing. You do yoga on a bike, but you have an at-risk preteen-"
27,3,116,Rick,"I don’t think I can just blow this off, Morty. If I had known it worked this way, I wouldn’t have detoxed. Well, I would have because I was toxic. Now I’m detoxed and I’m accountable to my toxins, right? I-It’s a dilemma."
27,3,117,Morty,I think I know what to do.
27,3,118,Rick,Morty!
27,3,119,Morty,"Rick! Haha.  You know, the only problem here is a big fat brain that misses eating all them big fat problems. Focus on the good thing. Trust me, things are good. Taking that away from me, heh. That wouldn’t be healthy."
27,3,120,Morty,"Hahaha! Hahahaha! Oh, man. World’s Greatest Grandpa, for reals.  It’s not just a coffee cup for you, bud. You’re legit."
27,3,121,Morty,I love drums. I never took drum lessons. Why? Limitations. We are addicted to our own limitations. How amazing is that? Is the kale prepared in the kitchen? I’ll have a water.
27,3,122,Jessica,"Uh How is the ""cru-dite?"""
27,3,123,Morty,Ha! It’s okay! Pronounce it however you want. Words are just things. Please. Thank you. We’re having a conversation.
27,3,124,Morty,"God, I am so excited to finally have dinner with you. You know how long I’ve been waiting for this? It’s like, whew! I-I-I wish you’d shut up, though. Just kidding. You know, you’re so quiet. What’s wrong? W-Why don’t you tell me about yourself? What’s the atmosphere like on planet Jessica? Where’s the equator, what are the vacations, a-and the holidays? I mean, you know, haha, are they the same time? Talk to me."
27,3,125,Jessica,Well I... like this restaurant.
27,3,126,Morty,"Holy shit! Holy shit! We have a moron over here! I’m an idiot. I can’t believe I haven’t thought of this. You have to do this detox thing I did. It’s an alien spa, you go through it, fwoos-s-s-ssh, lasers, bwaa-bwaa-bwaa, wheeew wheeew! Sucks everything out. Everything that was holding me back, everything bad, I mean, it just sluuuurp! Hahaha! Right?"
27,3,127,Jessica,"Cooooool.  Oh, my God! I can’t believe this."
27,3,128,Morty,"Yeah, phones are awful, I downgraded to-"
27,3,129,Jessica,"I totally forgot my I have a thing, and..."
27,3,130,Morty,Things are good.
27,3,131,Jessica,"You know what? Why am I doing that? That’s more rude than the truth. Look, I’m sorry, Morty. I just don’t think..."
27,3,132,Morty,Do not. Even. You have no need to explain. It’s all good.
27,3,133,Jessica,I think you’d get bored with me.
27,3,134,Morty,"E-Exactly. Look, the sparks aren’t flying. This is what dating is for, you know? First date, no sparks. No damage, no worries. Life is a highway. We’re gonna ride it all night lonnngg!"
27,3,135,Morty,"Gonna eat some ""crudite. Mmm! Is this organic? Mmm.  All right. You know, the evening continues.  Okay, here we go."
27,3,136,Morty,"Ma’am, I’m afraid I have some bad news for you. Your money’s no good here. Haha!  I’ll I’ll get the next round, sir."
27,3,137,Stacy,Aren’t you a child?
27,3,138,Morty,Only in the ways that matter. Morty.
27,3,139,Stacy,Stacy.
27,3,140,Morty,"I’ve been watching you drink, Stacy. I get the feeling you’ve got a hard job. I wonder what it takes to please you. That’s the job I want Part time, full time, I want to be good at it, bad at it, I want to get promoted, fired, corner office, hostile takeover, workplace accident I’m on my knees, Stacy. Praying, worshipping, begging, whatever you want.  What do you think about that?"
27,3,141,Stacy,Okay. Fuck it.
27,3,142,Morty,Tink.
27,3,143,Morty,Mm! Let’s ask my grandpa. He’s a scientist.
27,3,144,Morty,"Hey, Rick, are you familiar with ""Ben Wa"" technology?"
27,3,145,Rick,"Morty, great news. I went back to the spa and they let me purchase the containment unit from their detoxifier."
27,3,146,Morty,Why?
27,3,147,Toxic Rick,"Because we’re coming home, bitch!"
27,3,148,Morty,What is this?
27,3,149,Toxic Rick,"This is the parts of your pussy grandpa that keep it real. Oh oh, and I think you dropped something, too!"
27,3,150,Toxic Morty,"I don’t want to be on camera. I’m ugly and gross, please."
27,3,151,Stacey,Should I go?
27,3,152,Morty,"You’re your own person, Stacy."
27,3,153,Stacy,Then I’d like to stay.
27,3,154,Morty,"Rick, please tell me you’re not trying to put that stuff back inside of us."
27,3,155,Rick,"Morty, I’m sorry. That stuff is alive and it belongs with us. We yanked them from their homes and locked them in a can."
27,3,156,Toxic Rick,Motherfucker!
27,3,157,Rick,See? They’re living in pain.
27,3,158,Morty,"That’s what they do, Rick, they live in pain. They are pain, you know? They they’re all the bad parts of us, which, by the way, includes our dishonesty, so how do you know this isn’t all some sort of crazy trick?"
27,3,159,Toxic Rick,"Oh, so now because I’m made entirely of toxins I’m also a liar? Fuck you, you little sociopath.  You hear this, Morty?"
27,3,160,Toxic Morty,"Oh, everybody hates me. I can tell. Y-You all hate me."
27,3,161,Toxic Rick,"All right, shut up, Morty. Healthy Rick, are we doing this or what?"
27,3,162,Rick,"Yep. Sorry, Morty. I need you to step into the booth."
27,3,163,Morty,
27,3,164,Toxic Rick,"Don’t negotiate with that little turd, dummy. You’re the Rick. You need to show dominance. Morty, booth, now."
27,3,165,Rick,"Booth! Come on, Morty."
27,3,166,Morty,Don’t touch me!
27,3,167,Rick,"Morty, do the healthy thing and voluntarily retoxify yourself."
27,3,168,Morty,Nooooo!
27,3,169,Stacy,Is it wrong if I think this is kind of hot?
27,3,170,Morty,"Let me out of here! Stacy, help! Open the door!"
27,3,171,Stacy,"I need to hear our safe word, Morty."
27,3,172,Morty,Sea Cucumber! Sea Cucumber!
27,3,173,Rick,What are you doing?
27,3,174,Stacy,"I’ll do anything for you, Morty."
27,3,175,Rick,No!
27,3,176,Toxic Rick,It worked! Haha! Yes! That idiot believed every word. Now let’s see how he enjoys living in that shit tank.
27,3,177,Toxic Rick,"He’s right behind me, isn’t he?"
27,3,178,Toxic Morty,He’s in front of you.
27,3,179,Toxic Rick,Oh.  My eyes are still adjusting.
27,3,180,Stacy,"Uh, is this like a sex dungeon? I guess I should’ve been paying attention."
27,3,181,Toxic Rick,"After 70 years of being bottled up inside a  sentimental jackass, I finally get to live my own life."
27,3,182,Rick,You said we were merging.
27,3,183,Toxic Rick,"I lied, dumbass! I lie about everything! Why would I ever re-merge with a pussy like you?"
27,3,184,Rick,So you were just gonna trap us in that tank? T-That was your plan?
27,3,185,Toxic Rick,"Not was, motherfucker, still is."
27,3,186,Morty,"Kill him, Rick!"
27,3,187,Toxic Morty,I don’t like this! This is scary!
27,3,188,Rick,"All right, you asked for it."
27,3,189,Toxic Rick,Did I ask for this?  Did I ask for this?  Huh? Did I?
27,3,190,Groin System 6000,Assessing threat to groin.
27,3,191,Toxic Rick,Groin System 6000. Kill him!
27,3,192,Groin System 6000,That... is my groin’s user.
27,3,193,Toxic Rick,"Believe me, I got a lot more use out of that thing than he ever did."
27,3,194,Groin System 6000,You know what? Not my table.
27,3,195,Mrs. Pancakes,You do know me.
27,3,196,Summer,
27,3,197,Summer,"What the hell, Grandpa Rick?"
27,3,198,Toxic Rick,"Fuck you, Summer!"
27,3,199,Rick,"Sorry, Summer!"
27,3,200,Rick,"Okay, okay, take it easy. Don’t do it."
27,3,201,Toxic Rick,I love you. Good boy. Daddy’s little boy.
27,3,202,Rick,"Summer, get out of here! Go!"
27,3,203,Toxic Rick,"Oh, who’s that?"
27,3,204,Toxic Rick,"Who’s that over there? Oh, no."
27,3,205,Toxic Rick,"You see the bad man in front of you? You’re a good little boy, you’re gonna get him. You’re gonna get him."
27,3,206,Toxic Rick,Ahh! Son of a...
27,3,207,Toxic Rick,"Nice try, asshole."
27,3,208,Rick,We can resolve  our issues. We don’t need to resort to over-the-top- Aah!
27,3,209,Toxic Morty,"I-I did it, Rick. I got the tank! I-I’m a piece of shit, but I got the tank!"
27,3,210,Toxic Rick,"You’re going in that tank, motherfucker. You’re gonna  live in that toxic shit wasteland like I had to do!"
27,3,211,Toxic Morty,Ahh! Ow!
27,3,212,Toxic Rick,"That’s right, motherfucker! You’re going in that fucki-"
27,3,213,Beth,Dads?
27,3,214,Rick,"Okay, just Just leave her out of it."
27,3,215,Beth,What’s going on?
27,3,216,Toxic Rick,"All right, fuck this. Time for plan B If I can’t trap you in a toxic world,"
27,3,217,Morty,Ahh!
27,3,218,Toxic Rick,I’ll just make the whole world toxic.
27,3,219,Rick,"It’s okay, girls. I-I’m so sorry I put us in danger with some of my behavior. I-If you’d like I can go out in the g-garden, pick some fresh basil, and make us a nice Scallopini."
27,3,220,Beth,What did the booger version of you mean when he said he was going to make the whole world toxic?
27,3,221,Rick,"Believe me, sweetie, that man’s motivations are a mystery."
27,3,222,Morty,"Screw that, Rick. We got to stop him. What’s the last thing you’d think about doing with that tank thing?"
27,3,223,Rick,"Morty, I appreciate what you’re trying to do, but it’s not our place, you know, to pick and choose which world gets saved from what apocalypse. Our our toxins have as much a right to their worldview as-"
27,3,224,Rick,"Morty, how is it healthy to slap me?"
27,3,225,Morty,"Obviously my version of health is a hell of a lot different from yours, you useless old turd."
27,3,226,Rick,Wait. That’s it.  How could that detox machine know the difference between healthy and sick for everything that goes through it? It can’t. It must be by the individual’s own definition of toxicity. That means...
27,3,227,Beth,Dad!
27,3,228,Morty,"What the What the hell, Rick?"
27,3,229,Rick,I’ll explain on the way.
27,3,230,Toxic Rick,"This ""Moon Tower,"" Morty,  is the perfect height and metallic composition for the  amplification and beaming of toxic energies. What do you think about that, Morty? Are you excited about that, Morty?"
27,3,231,Toxic Morty,"Oh, man. I’m just freaked out. I-It’s too high up here."
27,3,232,Toxic Rick,"Once I flip this switch, the entire world is gonna be just as toxic as us, baby."
27,3,233,Priest,As we praise our loving Father-
27,3,234,Priest,God is a lie! We made him up for money!
27,3,235,Man,Santa Claus isn’t real.  You were all mistakes!
27,3,236,Toxic Rick,"Hahahahahaha! We fucking did it, Morty. Put your fucking hands in the air.  Yeah, you little piece of shit."
27,3,237,Rick,Remember me?
27,3,238,Toxic Rick,Didn’t you learn last time that you can’t beat me?
27,3,239,Rick,"Yeah, I did. And then I learned something else.  This."
27,3,240,Toxic Morty,Ahh!!
27,3,241,Rick,"That bullet is laced with an encrypted nanobotic virus that will disintegrate your Morty in about, ah, 20 minutes."
27,3,242,Toxic Rick,You think I give a shit?
27,3,243,Rick,"I know you give a shit, dummy. Because I know I don’t. Here’s another thing I know. The decryption key that neutralizes the virus.  You want it? Come and get it. Merge with me and you’ll know how to save him."
